Capacity,BlockSize,Associativity,WriteThrough,WriteAllocate,MissRate,TotalTime
1048576,8,4,0,0,0.15317,1766811
1048576,8,4,0,1,0.117548,2727951
1048576,8,4,1,0,0.15317,1766811
1048576,8,4,1,1,0.117548,1753711
1048576,16,4,0,0,0.104178,1646811
1048576,16,4,0,1,0.0905417,2615991
1048576,16,4,1,0,0.104178,1646811
1048576,16,4,1,1,0.0905417,1634911
1048576,32,4,0,0,0.0709855,1534771
1048576,32,4,0,1,0.0637502,2523991
1048576,32,4,1,0,0.0709855,1534771
1048576,32,4,1,1,0.0637502,1526591
1048576,64,4,0,0,0.0362623,1401211
1048576,64,4,0,1,0.0323716,2394731
1048576,64,4,1,0,0.0362623,1401211
1048576,64,4,1,1,0.0323716,1388971
1048576,128,4,0,0,0.0181892,1326731
1048576,128,4,0,1,0.0163535,2333171
1048576,128,4,1,0,0.0181892,1326731
1048576,128,4,1,1,0.0163535,1320931
1048576,256,4,0,0,0.00895486,1289011
1048576,256,4,0,1,0.00824123,2304511
1048576,256,4,1,0,0.00895486,1289011
1048576,256,4,1,1,0.00824123,1287731
1048576,1,8,0,0,0.15317,1766811
1048576,1,8,0,1,0.117548,2727951
1048576,1,8,1,0,0.15317,1766811
1048576,1,8,1,1,0.117548,1753711
1048576,2,8,0,0,0.15317,1766811
1048576,2,8,0,1,0.117548,2727951
1048576,2,8,1,0,0.15317,1766811
1048576,2,8,1,1,0.117548,1753711
1048576,4,8,0,0,0.15317,1766811
1048576,4,8,0,1,0.117548,2727951
1048576,4,8,1,0,0.15317,1766811
1048576,4,8,1,1,0.117548,1753711
1048576,8,8,0,0,0.15317,1766811
1048576,8,8,0,1,0.117548,2727951
1048576,8,8,1,0,0.15317,1766811
1048576,8,8,1,1,0.117548,1753711
1048576,16,8,0,0,0.104178,1646811
1048576,16,8,0,1,0.0905417,2615991
1048576,16,8,1,0,0.104178,1646811
1048576,16,8,1,1,0.0905417,1634911
1048576,32,8,0,0,0.0709855,1534771
1048576,32,8,0,1,0.0637502,2523991
1048576,32,8,1,0,0.0709855,1534771
1048576,32,8,1,1,0.0637502,1526591
1048576,64,8,0,0,0.0362623,1401211
1048576,64,8,0,1,0.0323716,2394731
1048576,64,8,1,0,0.0362623,1401211
1048576,64,8,1,1,0.0323716,1388971
1048576,128,8,0,0,0.0181892,1326731
1048576,128,8,0,1,0.0163535,2333171
1048576,128,8,1,0,0.0181892,1326731
1048576,128,8,1,1,0.0163535,1320931
1048576,256,8,0,0,0.00895486,1289011
1048576,256,8,0,1,0.00824123,2304511
1048576,256,8,1,0,0.00895486,1289011
1048576,256,8,1,1,0.00824123,1287731
1048576,1,16,0,0,0.15317,1766811
1048576,1,16,0,1,0.117548,2727951
1048576,1,16,1,0,0.15317,1766811
1048576,1,16,1,1,0.117548,1753711
1048576,2,16,0,0,0.15317,1766811
1048576,2,16,0,1,0.117548,2727951
1048576,2,16,1,0,0.15317,1766811
1048576,2,16,1,1,0.117548,1753711
1048576,4,16,0,0,0.15317,1766811
1048576,4,16,0,1,0.117548,2727951
1048576,4,16,1,0,0.15317,1766811
1048576,4,16,1,1,0.117548,1753711
1048576,8,16,0,0,0.15317,1766811
1048576,8,16,0,1,0.117548,2727951
1048576,8,16,1,0,0.15317,1766811
1048576,8,16,1,1,0.117548,1753711
1048576,16,16,0,0,0.104178,1646811
1048576,16,16,0,1,0.0905417,2615991
1048576,16,16,1,0,0.104178,1646811
1048576,16,16,1,1,0.0905417,1634911
1048576,32,16,0,0,0.0709855,1534771
1048576,32,16,0,1,0.0637502,2523991
1048576,32,16,1,0,0.0709855,1534771
1048576,32,16,1,1,0.0637502,1526591
1048576,64,16,0,0,0.0362623,1401211
1048576,64,16,0,1,0.0323716,2394731
1048576,64,16,1,0,0.0362623,1401211
1048576,64,16,1,1,0.0323716,1388971
1048576,128,16,0,0,0.0181892,1326731
1048576,128,16,0,1,0.0163535,2333171
1048576,128,16,1,0,0.0181892,1326731
1048576,128,16,1,1,0.0163535,1320931
1048576,256,16,0,0,0.00895486,1289011
1048576,256,16,0,1,0.00824123,2304511
1048576,256,16,1,0,0.00895486,1289011
1048576,256,16,1,1,0.00824123,1287731
1048576,1,32,0,0,0.15317,1766811
1048576,1,32,0,1,0.117548,2727951
1048576,1,32,1,0,0.15317,1766811
1048576,1,32,1,1,0.117548,1753711
1048576,2,32,0,0,0.15317,1766811
1048576,2,32,0,1,0.117548,2727951
1048576,2,32,1,0,0.15317,1766811
1048576,2,32,1,1,0.117548,1753711
1048576,4,32,0,0,0.15317,1766811
1048576,4,32,0,1,0.117548,2727951
1048576,4,32,1,0,0.15317,1766811
1048576,4,32,1,1,0.117548,1753711
1048576,8,32,0,0,0.15317,1766811
1048576,8,32,0,1,0.117548,2727951
1048576,8,32,1,0,0.15317,1766811
1048576,8,32,1,1,0.117548,1753711
1048576,16,32,0,0,0.104178,1646811
1048576,16,32,0,1,0.0905417,2615991
1048576,16,32,1,0,0.104178,1646811
1048576,16,32,1,1,0.0905417,1634911
1048576,32,32,0,0,0.0709855,1534771
1048576,32,32,0,1,0.0637502,2523991
1048576,32,32,1,0,0.0709855,1534771
1048576,32,32,1,1,0.0637502,1526591
1048576,64,32,0,0,0.0362623,1401211
1048576,64,32,0,1,0.0323716,2394731
1048576,64,32,1,0,0.0362623,1401211
1048576,64,32,1,1,0.0323716,1388971
1048576,128,32,0,0,0.0181892,1326731
1048576,128,32,0,1,0.0163535,2333171
1048576,128,32,1,0,0.0181892,1326731
1048576,128,32,1,1,0.0163535,1320931
1048576,256,32,0,0,0.00895486,1289011
1048576,256,32,0,1,0.00824123,2304511
1048576,256,32,1,0,0.00895486,1289011
1048576,256,32,1,1,0.00824123,1287731
2097152,1,1,0,0,0.15317,1766811
2097152,1,1,0,1,0.117548,2727951
2097152,1,1,1,0,0.15317,1766811
2097152,1,1,1,1,0.117548,1753711
2097152,2,1,0,0,0.15317,1766811
2097152,2,1,0,1,0.117548,2727951
2097152,2,1,1,0,0.15317,1766811
2097152,2,1,1,1,0.117548,1753711
2097152,4,1,0,0,0.15317,1766811
2097152,4,1,0,1,0.117548,2727951
2097152,4,1,1,0,0.15317,1766811
2097152,4,1,1,1,0.117548,1753711
2097152,8,1,0,0,0.15317,1766811
2097152,8,1,0,1,0.117548,2727951
2097152,8,1,1,0,0.15317,1766811
2097152,8,1,1,1,0.117548,1753711
2097152,16,1,0,0,0.104178,1646811
2097152,16,1,0,1,0.0905417,2615991
2097152,16,1,1,0,0.104178,1646811
2097152,16,1,1,1,0.0905417,1634911
2097152,32,1,0,0,0.0709855,1534771
2097152,32,1,0,1,0.0637502,2523991
2097152,32,1,1,0,0.0709855,1534771
2097152,32,1,1,1,0.0637502,1526591
2097152,64,1,0,0,0.0362623,1401211
2097152,64,1,0,1,0.0323716,2394731
2097152,64,1,1,0,0.0362623,1401211
2097152,64,1,1,1,0.0323716,1388971
2097152,128,1,0,0,0.0181892,1326731
2097152,128,1,0,1,0.0163535,2333171
2097152,128,1,1,0,0.0181892,1326731
2097152,128,1,1,1,0.0163535,1320931
2097152,256,1,0,0,0.00895486,1289011
2097152,256,1,0,1,0.00824123,2304511
2097152,256,1,1,0,0.00895486,1289011
2097152,256,1,1,1,0.00824123,1287731
2097152,1,2,0,0,0.15317,1766811
2097152,1,2,0,1,0.117548,2727951
2097152,1,2,1,0,0.15317,1766811
2097152,1,2,1,1,0.117548,1753711
2097152,2,2,0,0,0.15317,1766811
2097152,2,2,0,1,0.117548,2727951
2097152,2,2,1,0,0.15317,1766811
2097152,2,2,1,1,0.117548,1753711
2097152,4,2,0,0,0.15317,1766811
2097152,4,2,0,1,0.117548,2727951
2097152,4,2,1,0,0.15317,1766811
2097152,4,2,1,1,0.117548,1753711
2097152,8,2,0,0,0.15317,1766811
2097152,8,2,0,1,0.117548,2727951
2097152,8,2,1,0,0.15317,1766811
2097152,8,2,1,1,0.117548,1753711
2097152,16,2,0,0,0.104178,1646811
2097152,16,2,0,1,0.0905417,2615991
2097152,16,2,1,0,0.104178,1646811
2097152,16,2,1,1,0.0905417,1634911
2097152,32,2,0,0,0.0709855,1534771
2097152,32,2,0,1,0.0637502,2523991
2097152,32,2,1,0,0.0709855,1534771
2097152,32,2,1,1,0.0637502,1526591
2097152,64,2,0,0,0.0362623,1401211
2097152,64,2,0,1,0.0323716,2394731
2097152,64,2,1,0,0.0362623,1401211
2097152,64,2,1,1,0.0323716,1388971
2097152,128,2,0,0,0.0181892,1326731
2097152,128,2,0,1,0.0163535,2333171
2097152,128,2,1,0,0.0181892,1326731
2097152,128,2,1,1,0.0163535,1320931
2097152,256,2,0,0,0.00895486,1289011
2097152,256,2,0,1,0.00824123,2304511
2097152,256,2,1,0,0.00895486,1289011
2097152,256,2,1,1,0.00824123,1287731
2097152,1,4,0,0,0.15317,1766811
2097152,1,4,0,1,0.117548,2727951
2097152,1,4,1,0,0.15317,1766811
2097152,1,4,1,1,0.117548,1753711
2097152,2,4,0,0,0.15317,1766811
2097152,2,4,0,1,0.117548,2727951
2097152,2,4,1,0,0.15317,1766811
2097152,2,4,1,1,0.117548,1753711
2097152,4,4,0,0,0.15317,1766811
2097152,4,4,0,1,0.117548,2727951
2097152,4,4,1,0,0.15317,1766811
2097152,4,4,1,1,0.117548,1753711
2097152,8,4,0,0,0.15317,1766811
2097152,8,4,0,1,0.117548,2727951
2097152,8,4,1,0,0.15317,1766811
2097152,8,4,1,1,0.117548,1753711
2097152,16,4,0,0,0.104178,1646811
2097152,16,4,0,1,0.0905417,2615991
2097152,16,4,1,0,0.104178,1646811
2097152,16,4,1,1,0.0905417,1634911
2097152,32,4,0,0,0.0709855,1534771
2097152,32,4,0,1,0.0637502,2523991
2097152,32,4,1,0,0.0709855,1534771
2097152,32,4,1,1,0.0637502,1526591
2097152,64,4,0,0,0.0362623,1401211
2097152,64,4,0,1,0.0323716,2394731
2097152,64,4,1,0,0.0362623,1401211
2097152,64,4,1,1,0.0323716,1388971
2097152,128,4,0,0,0.0181892,1326731
2097152,128,4,0,1,0.0163535,2333171
2097152,128,4,1,0,0.0181892,1326731
2097152,128,4,1,1,0.0163535,1320931
2097152,256,4,0,0,0.00895486,1289011
2097152,256,4,0,1,0.00824123,2304511
2097152,256,4,1,0,0.00895486,1289011
2097152,256,4,1,1,0.00824123,1287731
2097152,1,8,0,0,0.15317,1766811
2097152,1,8,0,1,0.117548,2727951
2097152,1,8,1,0,0.15317,1766811
2097152,1,8,1,1,0.117548,1753711
2097152,2,8,0,0,0.15317,1766811
2097152,2,8,0,1,0.117548,2727951
2097152,2,8,1,0,0.15317,1766811
2097152,2,8,1,1,0.117548,1753711
2097152,4,8,0,0,0.15317,1766811
2097152,4,8,0,1,0.117548,2727951
2097152,4,8,1,0,0.15317,1766811
2097152,4,8,1,1,0.117548,1753711
2097152,8,8,0,0,0.15317,1766811
2097152,8,8,0,1,0.117548,2727951
2097152,8,8,1,0,0.15317,1766811
2097152,8,8,1,1,0.117548,1753711
2097152,16,8,0,0,0.104178,1646811
2097152,16,8,0,1,0.0905417,2615991
2097152,16,8,1,0,0.104178,1646811
2097152,16,8,1,1,0.0905417,1634911
2097152,32,8,0,0,0.0709855,1534771
2097152,32,8,0,1,0.0637502,2523991
2097152,32,8,1,0,0.0709855,1534771
2097152,32,8,1,1,0.0637502,1526591
2097152,64,8,0,0,0.0362623,1401211
2097152,64,8,0,1,0.0323716,2394731
2097152,64,8,1,0,0.0362623,1401211
2097152,64,8,1,1,0.0323716,1388971
2097152,128,8,0,0,0.0181892,1326731
2097152,128,8,0,1,0.0163535,2333171
2097152,128,8,1,0,0.0181892,1326731
2097152,128,8,1,1,0.0163535,1320931
2097152,256,8,0,0,0.00895486,1289011
2097152,256,8,0,1,0.00824123,2304511
2097152,256,8,1,0,0.00895486,1289011
2097152,256,8,1,1,0.00824123,1287731
2097152,1,16,0,0,0.15317,1766811
2097152,1,16,0,1,0.117548,2727951
2097152,1,16,1,0,0.15317,1766811
2097152,1,16,1,1,0.117548,1753711
2097152,2,16,0,0,0.15317,1766811
2097152,2,16,0,1,0.117548,2727951
2097152,2,16,1,0,0.15317,1766811
2097152,2,16,1,1,0.117548,1753711
2097152,4,16,0,0,0.15317,1766811
2097152,4,16,0,1,0.117548,2727951
2097152,4,16,1,0,0.15317,1766811
2097152,4,16,1,1,0.117548,1753711
2097152,8,16,0,0,0.15317,1766811
2097152,8,16,0,1,0.117548,2727951
2097152,8,16,1,0,0.15317,1766811
2097152,8,16,1,1,0.117548,1753711
2097152,16,16,0,0,0.104178,1646811
2097152,16,16,0,1,0.0905417,2615991
2097152,16,16,1,0,0.104178,1646811
2097152,16,16,1,1,0.0905417,1634911
2097152,32,16,0,0,0.0709855,1534771
2097152,32,16,0,1,0.0637502,2523991
2097152,32,16,1,0,0.0709855,1534771
2097152,32,16,1,1,0.0637502,1526591
2097152,64,16,0,0,0.0362623,1401211
2097152,64,16,0,1,0.0323716,2394731
2097152,64,16,1,0,0.0362623,1401211
2097152,64,16,1,1,0.0323716,1388971
2097152,128,16,0,0,0.0181892,1326731
2097152,128,16,0,1,0.0163535,2333171
2097152,128,16,1,0,0.0181892,1326731
2097152,128,16,1,1,0.0163535,1320931
2097152,256,16,0,0,0.00895486,1289011
2097152,256,16,0,1,0.00824123,2304511
2097152,256,16,1,0,0.00895486,1289011
2097152,256,16,1,1,0.00824123,1287731
2097152,1,32,0,0,0.15317,1766811
2097152,1,32,0,1,0.117548,2727951
2097152,1,32,1,0,0.15317,1766811
2097152,1,32,1,1,0.117548,1753711
2097152,2,32,0,0,0.15317,1766811
2097152,2,32,0,1,0.117548,2727951
2097152,2,32,1,0,0.15317,1766811
2097152,2,32,1,1,0.117548,1753711
2097152,4,32,0,0,0.15317,1766811
2097152,4,32,0,1,0.117548,2727951
2097152,4,32,1,0,0.15317,1766811
2097152,4,32,1,1,0.117548,1753711
2097152,8,32,0,0,0.15317,1766811
2097152,8,32,0,1,0.117548,2727951
2097152,8,32,1,0,0.15317,1766811
2097152,8,32,1,1,0.117548,1753711
2097152,16,32,0,0,0.104178,1646811
2097152,16,32,0,1,0.0905417,2615991
2097152,16,32,1,0,0.104178,1646811
2097152,16,32,1,1,0.0905417,1634911
2097152,32,32,0,0,0.0709855,1534771
2097152,32,32,0,1,0.0637502,2523991
2097152,32,32,1,0,0.0709855,1534771
2097152,32,32,1,1,0.0637502,1526591
2097152,64,32,0,0,0.0362623,1401211
2097152,64,32,0,1,0.0323716,2394731
2097152,64,32,1,0,0.0362623,1401211
2097152,64,32,1,1,0.0323716,1388971
2097152,128,32,0,0,0.0181892,1326731
2097152,128,32,0,1,0.0163535,2333171
2097152,128,32,1,0,0.0181892,1326731
2097152,128,32,1,1,0.0163535,1320931
2097152,256,32,0,0,0.00895486,1289011
2097152,256,32,0,1,0.00824123,2304511
2097152,256,32,1,0,0.00895486,1289011
2097152,256,32,1,1,0.00824123,1287731
4194304,1,1,0,0,0.15317,1766811
4194304,1,1,0,1,0.117548,2727951
4194304,1,1,1,0,0.15317,1766811
4194304,1,1,1,1,0.117548,1753711
4194304,2,1,0,0,0.15317,1766811
4194304,2,1,0,1,0.117548,2727951
4194304,2,1,1,0,0.15317,1766811
4194304,2,1,1,1,0.117548,1753711
4194304,4,1,0,0,0.15317,1766811
4194304,4,1,0,1,0.117548,2727951
4194304,4,1,1,0,0.15317,1766811
4194304,4,1,1,1,0.117548,1753711
4194304,8,1,0,0,0.15317,1766811
4194304,8,1,0,1,0.117548,2727951
4194304,8,1,1,0,0.15317,1766811
4194304,8,1,1,1,0.117548,1753711
4194304,16,1,0,0,0.104178,1646811
4194304,16,1,0,1,0.0905417,2615991
4194304,16,1,1,0,0.104178,1646811
4194304,16,1,1,1,0.0905417,1634911
4194304,32,1,0,0,0.0709855,1534771
4194304,32,1,0,1,0.0637502,2523991
4194304,32,1,1,0,0.0709855,1534771
4194304,32,1,1,1,0.0637502,1526591
4194304,64,1,0,0,0.0362623,1401211
4194304,64,1,0,1,0.0323716,2394731
4194304,64,1,1,0,0.0362623,1401211
4194304,64,1,1,1,0.0323716,1388971
4194304,128,1,0,0,0.0181892,1326731
4194304,128,1,0,1,0.0163535,2333171
4194304,128,1,1,0,0.0181892,1326731
4194304,128,1,1,1,0.0163535,1320931
4194304,256,1,0,0,0.00895486,1289011
4194304,256,1,0,1,0.00824123,2304511
4194304,256,1,1,0,0.00895486,1289011
4194304,256,1,1,1,0.00824123,1287731
4194304,1,2,0,0,0.15317,1766811
4194304,1,2,0,1,0.117548,2727951
4194304,1,2,1,0,0.15317,1766811
4194304,1,2,1,1,0.117548,1753711
4194304,2,2,0,0,0.15317,1766811
4194304,2,2,0,1,0.117548,2727951
4194304,2,2,1,0,0.15317,1766811
4194304,2,2,1,1,0.117548,1753711
4194304,4,2,0,0,0.15317,1766811
4194304,4,2,0,1,0.117548,2727951
4194304,4,2,1,0,0.15317,1766811
4194304,4,2,1,1,0.117548,1753711
4194304,8,2,0,0,0.15317,1766811
4194304,8,2,0,1,0.117548,2727951
4194304,8,2,1,0,0.15317,1766811
4194304,8,2,1,1,0.117548,1753711
4194304,16,2,0,0,0.104178,1646811
4194304,16,2,0,1,0.0905417,2615991
4194304,16,2,1,0,0.104178,1646811
4194304,16,2,1,1,0.0905417,1634911
4194304,32,2,0,0,0.0709855,1534771
4194304,32,2,0,1,0.0637502,2523991
4194304,32,2,1,0,0.0709855,1534771
4194304,32,2,1,1,0.0637502,1526591
4194304,64,2,0,0,0.0362623,1401211
4194304,64,2,0,1,0.0323716,2394731
4194304,64,2,1,0,0.0362623,1401211
4194304,64,2,1,1,0.0323716,1388971
4194304,128,2,0,0,0.0181892,1326731
4194304,128,2,0,1,0.0163535,2333171
4194304,128,2,1,0,0.0181892,1326731
4194304,128,2,1,1,0.0163535,1320931
4194304,256,2,0,0,0.00895486,1289011
4194304,256,2,0,1,0.00824123,2304511
4194304,256,2,1,0,0.00895486,1289011
4194304,256,2,1,1,0.00824123,1287731
4194304,1,4,0,0,0.15317,1766811
4194304,1,4,0,1,0.117548,2727951
4194304,1,4,1,0,0.15317,1766811
4194304,1,4,1,1,0.117548,1753711
4194304,2,4,0,0,0.15317,1766811
4194304,2,4,0,1,0.117548,2727951
4194304,2,4,1,0,0.15317,1766811
4194304,2,4,1,1,0.117548,1753711
4194304,4,4,0,0,0.15317,1766811
4194304,4,4,0,1,0.117548,2727951
4194304,4,4,1,0,0.15317,1766811
4194304,4,4,1,1,0.117548,1753711
4194304,8,4,0,0,0.15317,1766811
4194304,8,4,0,1,0.117548,2727951
4194304,8,4,1,0,0.15317,1766811
4194304,8,4,1,1,0.117548,1753711
4194304,16,4,0,0,0.104178,1646811
4194304,16,4,0,1,0.0905417,2615991
4194304,16,4,1,0,0.104178,1646811
4194304,16,4,1,1,0.0905417,1634911
4194304,32,4,0,0,0.0709855,1534771
4194304,32,4,0,1,0.0637502,2523991
4194304,32,4,1,0,0.0709855,1534771
4194304,32,4,1,1,0.0637502,1526591
4194304,64,4,0,0,0.0362623,1401211
4194304,64,4,0,1,0.0323716,2394731
4194304,64,4,1,0,0.0362623,1401211
4194304,64,4,1,1,0.0323716,1388971
4194304,128,4,0,0,0.0181892,1326731
4194304,128,4,0,1,0.0163535,2333171
4194304,128,4,1,0,0.0181892,1326731
4194304,128,4,1,1,0.0163535,1320931
4194304,256,4,0,0,0.00895486,1289011
4194304,256,4,0,1,0.00824123,2304511
4194304,256,4,1,0,0.00895486,1289011
4194304,256,4,1,1,0.00824123,1287731
4194304,1,8,0,0,0.15317,1766811
4194304,1,8,0,1,0.117548,2727951
4194304,1,8,1,0,0.15317,1766811
4194304,1,8,1,1,0.117548,1753711
4194304,2,8,0,0,0.15317,1766811
4194304,2,8,0,1,0.117548,2727951
4194304,2,8,1,0,0.15317,1766811
4194304,2,8,1,1,0.117548,1753711
4194304,4,8,0,0,0.15317,1766811
4194304,4,8,0,1,0.117548,2727951
4194304,4,8,1,0,0.15317,1766811
4194304,4,8,1,1,0.117548,1753711
4194304,8,8,0,0,0.15317,1766811
4194304,8,8,0,1,0.117548,2727951
4194304,8,8,1,0,0.15317,1766811
4194304,8,8,1,1,0.117548,1753711
4194304,16,8,0,0,0.104178,1646811
4194304,16,8,0,1,0.0905417,2615991
4194304,16,8,1,0,0.104178,1646811
4194304,16,8,1,1,0.0905417,1634911
4194304,32,8,0,0,0.0709855,1534771
4194304,32,8,0,1,0.0637502,2523991
4194304,32,8,1,0,0.0709855,1534771
4194304,32,8,1,1,0.0637502,1526591
4194304,64,8,0,0,0.0362623,1401211
4194304,64,8,0,1,0.0323716,2394731
4194304,64,8,1,0,0.0362623,1401211
4194304,64,8,1,1,0.0323716,1388971
4194304,128,8,0,0,0.0181892,1326731
4194304,128,8,0,1,0.0163535,2333171
4194304,128,8,1,0,0.0181892,1326731
4194304,128,8,1,1,0.0163535,1320931
4194304,256,8,0,0,0.00895486,1289011
4194304,256,8,0,1,0.00824123,2304511
4194304,256,8,1,0,0.00895486,1289011
4194304,256,8,1,1,0.00824123,1287731
4194304,1,16,0,0,0.15317,1766811
4194304,1,16,0,1,0.117548,2727951
4194304,1,16,1,0,0.15317,1766811
4194304,1,16,1,1,0.117548,1753711
4194304,2,16,0,0,0.15317,1766811
4194304,2,16,0,1,0.117548,2727951
4194304,2,16,1,0,0.15317,1766811
4194304,2,16,1,1,0.117548,1753711
4194304,4,16,0,0,0.15317,1766811
4194304,4,16,0,1,0.117548,2727951
4194304,4,16,1,0,0.15317,1766811
4194304,4,16,1,1,0.117548,1753711
4194304,8,16,0,0,0.15317,1766811
4194304,8,16,0,1,0.117548,2727951
4194304,8,16,1,0,0.15317,1766811
4194304,8,16,1,1,0.117548,1753711
4194304,16,16,0,0,0.104178,1646811
4194304,16,16,0,1,0.0905417,2615991
4194304,16,16,1,0,0.104178,1646811
4194304,16,16,1,1,0.0905417,1634911
4194304,32,16,0,0,0.0709855,1534771
4194304,32,16,0,1,0.0637502,2523991
4194304,32,16,1,0,0.0709855,1534771
4194304,32,16,1,1,0.0637502,1526591
4194304,64,16,0,0,0.0362623,1401211
4194304,64,16,0,1,0.0323716,2394731
4194304,64,16,1,0,0.0362623,1401211
4194304,64,16,1,1,0.0323716,1388971
4194304,128,16,0,0,0.0181892,1326731
4194304,128,16,0,1,0.0163535,2333171
4194304,128,16,1,0,0.0181892,1326731
4194304,128,16,1,1,0.0163535,1320931
4194304,256,16,0,0,0.00895486,1289011
4194304,256,16,0,1,0.00824123,2304511
4194304,256,16,1,0,0.00895486,1289011
4194304,256,16,1,1,0.00824123,1287731
4194304,1,32,0,0,0.15317,1766811
4194304,1,32,0,1,0.117548,2727951
4194304,1,32,1,0,0.15317,1766811
4194304,1,32,1,1,0.117548,1753711
4194304,2,32,0,0,0.15317,1766811
4194304,2,32,0,1,0.117548,2727951
4194304,2,32,1,0,0.15317,1766811
4194304,2,32,1,1,0.117548,1753711
4194304,4,32,0,0,0.15317,1766811
4194304,4,32,0,1,0.117548,2727951
4194304,4,32,1,0,0.15317,1766811
4194304,4,32,1,1,0.117548,1753711
4194304,8,32,0,0,0.15317,1766811
4194304,8,32,0,1,0.117548,2727951
4194304,8,32,1,0,0.15317,1766811
4194304,8,32,1,1,0.117548,1753711
4194304,16,32,0,0,0.104178,1646811
4194304,16,32,0,1,0.0905417,2615991
4194304,16,32,1,0,0.104178,1646811
4194304,16,32,1,1,0.0905417,1634911
4194304,32,32,0,0,0.0709855,1534771
4194304,32,32,0,1,0.0637502,2523991
4194304,32,32,1,0,0.0709855,1534771
4194304,32,32,1,1,0.0637502,1526591
4194304,64,32,0,0,0.0362623,1401211
4194304,64,32,0,1,0.0323716,2394731
4194304,64,32,1,0,0.0362623,1401211
4194304,64,32,1,1,0.0323716,1388971
